state,year,constituency,ac_no,district,sub_region,reservations,candidate_name,party,party_eci,url,winner,gender,age,so_do,address,profession,spouse_profession,criminal_cases,serious_criminal_cases,education,assets,liabilities,net_assets,filed_itr,declared_pan,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks
Uttar Pradesh,2022,MAHOLI,,SITAPUR,,,Shashank Trivedi,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2382,false,Male,48,Kaushal Kishore Trivedi,,Agriculture,House Wife,0,false,Graduate Professional,29901119,0,29901119,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=2382&id2=2005,29901119,18302435,11598684,
Uttar Pradesh,2022,NIGHASAN,,KHERI,,,Shashank Verma,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2770,false,Male,32,Patel Ram Kumar Verma,, Agriculture,Job,0,false,Post Graduate,22963175,583646,22379529,true,true,,,,,
Uttar Pradesh,2022,SHIKOHABAD,,FIROZABAD,,,Shashi Sharma,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2181,false,Female,65,Buddha Lal,,Business ,Death ,1,false,12th Pass,4269620,702000,3567620,true,true,,,,,
Uttar Pradesh,2022,BISWAN,,SITAPUR,,,Shashikala Verma,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2422,false,Female,52,Nirmal Kumar Verma,,"House Wife, Agriculture","Agriculture, Business, Ex. MLA Pension and Telephone Exchange ",0,false,12th Pass,44862273,937634,43924639,true,true,,,,,
Uttar Pradesh,2022,SADABAD,,HATHRAS,,,Shashikant,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2077,false,Male,58,Kunj Bihari Lal,,Agriculture and Rent,"Rent, Housewife",1,true,12th Pass,24641000,800000,23841000,true,true,,,,,
Uttar Pradesh,2022,MOHAN (SC),,UNNAO,,,Shatrohan Lal Rawat,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2483,false,Male,54,Shyam Lal,,Construction &amp; Traders ,House Wife,0,false,8th Pass,21633800,60000,21573800,true,true,,,,,
Uttar Pradesh,2022,KOIL,,ALIGARH,,,Shaz Ishaq,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=374,false,Male,40,Md. Salim Ishaq,,Business,Teacher,11,true,Graduate,155536000,1370000,154166000,true,true,,,,,
Uttar Pradesh,2022,FIROZABAD,,FIROZABAD,,,Shazia Hasan,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2210,false,Female,42,Azim Bhai,,"Politics, Without Salary work in Maharaja Agarsen Kanya School, Culture Activities, Social Work  ",Politics and Pension,0,false,Post Graduate,10057163,0,10057163,true,true,,,,,
Uttar Pradesh,2022,BHOJIPURA,,BAREILLY,,,Shazil Islam Ansari,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1061,false,Male,47,Islam Sabir Ansari,,"Agriculture and Business, Surf Filling Station and Banquet Hall",Agriculture and Business,2,true,Graduate Professional,95833446,2887189,92946257,true,true,,,,,
Uttar Pradesh,2022,AYAH SHAH,,FATEHPUR,,,Sheelam Devi,Bhartiya Shakti Chetna Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2281,false,Female,30,Ganga Sagar Kushwaha,,No,Depend On Father,0,false,Post Graduate,2886100,0,2886100,true,true,,,,,
Uttar Pradesh,2022,SHIKOHABAD,,FIROZABAD,,,Sheelendra Kumar Verma,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2184,false,Male,40,Gopi Chandra,,Business ,Bangle Work ,1,true,Graduate,9435403,1538623,7896780,true,true,,,,,
Uttar Pradesh,2022,MORADABAD RURAL,,MORADABAD,,,Sheeshpal,Nagrik Ekta Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1170,false,Male,46,Sammat Singh,,Advocate,NA,0,false,Post Graduate,3330000,0,3330000,true,true,,,,,
Uttar Pradesh,2022,MADHAUGARH,,JALAUN,,,Sheetal Kushwaha,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2087,false,Female,30,Shrestha Kuswaha,,Business,Govt. Job,0,false,Post Graduate,7538445,3698943,3839502,true,true,,,,,
Uttar Pradesh,2022,HARCHANDPUR,,RAE BARELI,,,Sher Bahadur,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2326,false,Male,36,Ram Bahadur,,Agriculture ,,3,true,Graduate,11282000,0,11282000,true,true,,,,,
Uttar Pradesh,2022,THANA BHAWAN,,SHAMLI,,,Sherpal Alias Sudhir Alias Sher Singh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=623,false,Male,48,Omprakash Singh,,Agriculture ,House Wife and Agriculture,4,true,Graduate,21701680,1100000,20601680,true,true,,,,,
Uttar Pradesh,2022,BISALPUR,,PILIBHIT,,,Shikha Pandey,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2819,false,Female,30,Nitish Kumar Pathak,,House Wife,Doctor,0,false,Post Graduate,1942000,0,1942000,false,false,,,,,
Uttar Pradesh,2022,BABINA,,JHANSI,,,Shiroman Singh Rajpoot,SHS,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2118,false,Male,49,Sugar Singh,,Agriculture ,NA,0,false,10th Pass,2089170,0,2089170,true,true,,,,,
Uttar Pradesh,2022,SIKANDRA,,KANPUR DEHAT,,,Shishupal,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2162,false,Male,53,Sundarlal,,Agriculture ,House wife,0,false,8th Pass,1345000,0,1345000,false,false,,,,,
Uttar Pradesh,2022,MORADABAD RURAL,,MORADABAD,,,Shishupal Singh,SUCI(C),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=841,false,Male,64,Gokal Singh,,Pensioner,House Wife,0,false,Graduate Professional,9291781,0,9291781,true,true,,,,,
Uttar Pradesh,2022,ETMADPUR,,AGRA,,,Shiv Charan Lal,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=642,false,Male,63,Harphool,,Construction Worker,NA,0,false,12th Pass,1000,0,1000,true,true,,,,,
Uttar Pradesh,2022,UNCHAHAR,,RAE BARELI,,,Shiv Kumar,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2377,false,Male,47,Ram Adhar,,Private Teacher ,Teacher,0,false,Graduate,354500,0,354500,true,true,,,,,
Uttar Pradesh,2022,SIKANDRA RAO,,HATHRAS,,,Shiv Prakash Kaushal,SHS,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2083,false,Male,43,Manohar Lal,,Agriculture Work,House Wife ,0,false,8th Pass,4850000,0,4850000,true,true,,,,,
Uttar Pradesh,2022,SUAR,,RAMPUR,,,Shiv Prasad,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1185,false,Male,44,Ramkunwar,,Agriculture ,House Wife,1,true,8th Pass,6695000,0,6695000,true,true,,,,,
Uttar Pradesh,2022,ETAWAH,,ETAWAH,,,Shiv Pratap Singh,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1634,false,Male,38,Hanumant Singh,,Personal Doctor Business,Personal Work,0,false,Graduate Professional,18160000,42950,18117050,true,true,,,,,
Uttar Pradesh,2022,JASRANA,,FIROZABAD,,,Shiv Pratap Singh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2030,false,Male,58,Late Balbir Singh,,Agriculture,Housewife,1,false,Post Graduate,6435000,0,6435000,true,true,,,,,
Uttar Pradesh,2022,LUCKNOW EAST,,LUCKNOW,,,Shiva Gupta,Samaj Sevak Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2677,false,Female,44,Shr. Jawahar Lal Gupta,,Self Employed ,Insurance  Agent,0,false,Graduate,3835987,37137,3798850,true,true,,,,,
Uttar Pradesh,2022,AONLA,,BAREILLY,,,Shivadas Verma,Vikassheel Insaan Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1543,false,Male,41,Ramsahay,,Agriculture,House Wife ,0,false,10th Pass,560000,0,560000,true,true,,,,,
Uttar Pradesh,2022,HUSAINGANJ,,FATEHPUR,,,Shivakant,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2850,false,Male,35,Ram Prakash,,Shiva Traders Construction Work &amp; Farm ,House Wife,8,true,Post Graduate,8930270,700000,8230270,true,true,,,,,
Uttar Pradesh,2022,ETMADPUR,,AGRA,,,Shivanidevi Devi,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=78,false,Female,26,Gaurvendra Singh Arya,,"House Wife, Honorable village head",Private Service,0,false,12th Pass,1780000,0,1780000,true,true,,,,,
Uttar Pradesh,2022,BINDKI,,FATEHPUR,,,Shivbali,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2268,false,Male,64,Mahabali Singh,,"Pension ,Agriculture,Rent",Nil,0,false,12th Pass,58885000,186585,58698415,true,true,,,,,
Uttar Pradesh,2022,GOPAMAU (SC),,HARDOI,,,Shive Kumar,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2698,false,Male,71,Gulab Chandra,,Agriculture,House Wife,0,false,Graduate,11038880,0,11038880,false,false,,,,,
Uttar Pradesh,2022,SANDI (SC),,HARDOI,,,Shive Kumar,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2710,false,Male,71,Late Gulab Chandra,,Agriculture,Nil,0,false,12th Pass,11002000,0,11002000,false,false,,,,,
Uttar Pradesh,2022,AMROHA,,AMROHA,,,Shivkumar,Aazad Samaj Party (Kanshi Ram),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1588,false,Male,30,Ashok Kumar,,Labor,House wife,0,false,12th Pass,3200000,1000000,2200000,true,true,,,,,
Uttar Pradesh,2022,GARHMUKTESHWAR,,HAPUR,,,Shivkumar Chauhan,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=439,false,Male,53,Lt. shri Karm Singh,,Business-Real Estate 4 Constructions,Income from Rent,0,false,Graduate,225856837,1425000,224431837,true,true,,,,,
Uttar Pradesh,2022,JASWANTNAGAR,,ETAWAH,,,Shivpal Singh Yadav,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1628,false,Male,66,Late. Sughar Singh,,Social work and Agriculture ,"Proprietor-Ankur Petrolium , Member &amp; Director in Ankur Rice  Ankur Rice industries Pvt. Ltd, Member and Director in Vinky Industries Pvt. Ltd",0,false,Graduate Professional,117790853,16759564,101031289,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=1628&id2=2573,117790853,93586371,24204482,
Uttar Pradesh,2022,SARENI,,RAE BARELI,,,Shivpratap Singh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2365,false,Male,37,Gangaram Singh,,Business (Agriculture),Housewife ,0,false,Graduate,5503000,0,5503000,true,true,,,,,
Uttar Pradesh,2022,BAREILLY CANTT.,,BAREILLY,,,Shivri Nagvanshi,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1094,false,Female,29,Vivek Kumar Chaudhary,,Private Teacherr,Private Teacher,0,false,12th Pass,2360000,0,2360000,true,true,,,,,
Uttar Pradesh,2022,HARDOI,,HARDOI,,,Shobhit Pathak,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2598,false,Male,42,Sh. Surendra Pal Pathak,,Agriculture &amp; Appartment Rent,House Wife,0,false,Literate,341960501,0,341960501,true,true,,,,,
Uttar Pradesh,2022,BILHAUR (SC),,KANPUR NAGAR,,,Shravan Kumar,Bhartiya Shakti Chetna Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2226,false,Male,50,Lt. Ramchandra,,Agriculture,House wife,0,false,12th Pass,584920,30000,554920,true,true,,,,,
Uttar Pradesh,2022,MOHANLALGANJ (SC),,LUCKNOW,,,Shravan Kumar,Bhartiya Dharmanirpeksha Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2662,false,Male,39,Late Ramlal,,Business (Jigar Enterprises) and Agriculture,House wife,0,false,5th Pass,3502328,0,3502328,true,true,,,,,
Uttar Pradesh,2022,BHONGAON,,MAINPURI,,,Shrey Tiwari,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1820,false,Male,25,Atul Tiwari,,Nil,Not Applicable,0,false,Graduate Professional,111479,0,111479,true,true,,,,,
Uttar Pradesh,2022,BANGERMAU,,UNNAO,,,Shrikant Katiyar,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2464,false,Male,51,Subedar,,"Business, Salary, Agriculture ",NA,1,false,Post Graduate,10946083,982701,9963382,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=2464&id2=6107,10946083,7884764,3061319,Age Difference=2
Uttar Pradesh,2022,MATHURA,,MATHURA,,,Shrikant Sharma,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=157,false,Male,51,Radharraman Sharma,,Cabinet Minister of UP,Consultant &amp; Social Worker,0,false,Graduate,12267101,0,12267101,true,true,,,,,
Uttar Pradesh,2022,SISHAMAU,,KANPUR NAGAR,,,Shrimati Madhuri,Bahujan Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2048,false,Female,39,Ravindra Kumar,,Housewife,Government Employee,0,false,10th Pass,45000,0,45000,false,false,,,,,
Uttar Pradesh,2022,NAGINA (SC),,BIJNOR,,,Shrimati Henreita,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1131,false,Female,45,Rajeev Kumar,,Petrol Pump Proprietor ,Territorial Police Service Officer ,0,false,Graduate Professional,86808837,100000,86708837,true,true,,,,,
Uttar Pradesh,2022,SIKANDRA,,KANPUR DEHAT,,,Shubham Pal,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1741,false,Male,28,Man Singh Pal,,Dairy,NA,0,false,Graduate,7438027,0,7438027,true,true,,,,,
Uttar Pradesh,2022,AMRITPUR,,FARRUKHABAD,,,Shubham Tiwari,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1863,false,Male,37,Keshav Tiwari,,Legal Business (Advocate),House Wife,0,false,Graduate Professional,2159902,0,2159902,true,true,,,,,
Uttar Pradesh,2022,KALPI,,JALAUN,,,Shyam Kishor,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2103,false,Male,29,Lala Ram,,Nil,Nil,0,false,Others,1050000,0,1050000,true,true,,,,,
Uttar Pradesh,2022,MISRIKH (SC),,SITAPUR,,,Shyam Kishor,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2452,false,Male,43,Babu Lal Kishore,,Agriculture &amp; Business,Agriculture &amp; Business,0,false,Post Graduate,14435227,523020,13912207,true,true,,,,,
Uttar Pradesh,2022,MAHOLI,,SITAPUR,,,Shyam Lal,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2393,false,Male,32,Basant,,Agriculture,House Wife,0,false,Literate,44000,0,44000,false,false,,,,,
Uttar Pradesh,2022,BILGRAM-MALLANWAN,,HARDOI,,,Shyam Mohan Pandey,Satya Bahumat Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2541,false,Male,31,Gyanesh Chandra Pandey,,Labour,Home Maker,0,false,Post Graduate,81500,0,81500,true,true,,,,,
Uttar Pradesh,2022,KALPI,,JALAUN,,,Shyam Pal,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1697,false,Male,52,Suraj Prasad Pal,,Agriculture &amp; Business ,Business,3,true,Graduate,52215064,4802065,47412999,true,true,,,,,
Uttar Pradesh,2022,GOPAMAU (SC),,HARDOI,,,Shyam Prakash,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2693,false,Male,61,Jhamman Lal,,Business,Business,0,false,Graduate,28285533,48594268,-20308735,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=2693&id2=2150,28285533,21394951,6890582,
Uttar Pradesh,2022,ETAWAH,,ETAWAH,,,Shyam Singh,Sabka Dal United,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1629,false,Male,31,Rajendra Singh,,NIL,NIL,0,false,Post Graduate,1709000,0,1709000,true,true,,,,,
Uttar Pradesh,2022,KHERAGARH,,AGRA,,,Shyam Sundar,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=456,false,Male,28,Ghure Lal,,PRIVATE JOB,NA,0,false,Graduate,649062,0,649062,true,true,,,,,
Uttar Pradesh,2022,MATHURA,,MATHURA,,,Shyam Sundar,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=751,false,Male,31,Rawati Lal,,Prist (Puja paath Karya),Not Applicable ,0,false,Graduate,30000,0,30000,true,true,,,,,
Uttar Pradesh,2022,MANT,,MATHURA,,,Shyam Sundar Sharma,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=211,false,Male,72,Lokmani Sharma,,"MLA Salary &amp; Allowance, Rent &amp; Interest  ",Rent &amp; Interest ,1,true,Post Graduate,87327000,12050000,75277000,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=211&id2=17,87327000,59850000,27477000,
Uttar Pradesh,2022,BACHHRAWAN (SC),,RAE BARELI,,,Shyam Sunder,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2316,false,Male,54,Bhagwandeen,,Agriculture ,Agriculture and House wife,1,true,10th Pass,6416150,0,6416150,true,true,,,,,
Uttar Pradesh,2022,AYAH SHAH,,FATEHPUR,,,Shyamrani,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2283,false,Female,37,Satyanarayan,,"Business, Agriculture",Teacher,0,false,Illiterate,420000,0,420000,true,true,,,,,
Uttar Pradesh,2022,BAKSHI KAA TALAB,,LUCKNOW,,,Shyamu,Sabka Dal United,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2746,false,Male,42,Lekhai,,Agriculture and Legal business,Housewife,0,false,Post Graduate,17429000,0,17429000,true,true,,,,,
Uttar Pradesh,2022,AMRITPUR,,FARRUKHABAD,,,Shyamveer Singh,Bharatiya Nagrik Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1648,false,Male,63,Balwant Singh,,Pensioner ,Nil,0,false,12th Pass,1800000,0,1800000,true,true,,,,,
Uttar Pradesh,2022,MADHAUGARH,,JALAUN,,,Siddarth Devolia,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2088,false,Male,28,Rakesh Kumar,,Agriculture ,NA,0,false,Graduate Professional,8728032,0,8728032,true,true,,,,,
Uttar Pradesh,2022,BHARTHANA (SC),,ETAWAH,,,Siddharth Shanker,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1851,false,Male,46,Lt. Gauri Shankar,,"Lawyer, Rent &amp; Agriculture ",Business,0,false,Doctorate,148450478,38586562,109863916,true,true,,,,,
Uttar Pradesh,2022,GOLA GOKRANNATH,,KHERI,,,Siddharth Shukla,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2551,false,Male,31,Late Sudiesh Kishore Shukla,,Assistant Professor &amp; Social Worker,Teacher ,0,false,Post Graduate,14883254,0,14883254,true,true,,,,,
Uttar Pradesh,2022,AGRA CANTT. (SC),,AGRA,,,Sikandar Singh,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=646,false,Male,34,Om prakash,,Business,Housewife,0,false,12th Pass,2182000,0,2182000,true,true,,,,,
Uttar Pradesh,2022,RASULABAD (SC),,KANPUR DEHAT,,,Sima Singh,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2062,false,Female,47,Mahendra Singh,,House Wife and Social Work,Doctor,0,false,Post Graduate,6054794,0,6054794,true,true,,,,,
Uttar Pradesh,2022,BABERU,,BANDA,,,Simmi Burman,Aazad Samaj Party (Kanshi Ram),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2583,false,Female,46,Avnish Burman,,Private Teacher,Private Job,0,false,10th Pass,7870000,0,7870000,true,true,,,,,
Uttar Pradesh,2022,JHANSI NAGAR,,JHANSI,,,Sita Ram Kushwaha,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1713,false,Male,75,Late kanhaiya Lal,,Agriculture and Business,House Wife ,1,false,12th Pass,38980580,2100000,36880580,true,true,,,,,
Uttar Pradesh,2022,KIDWAI NAGAR,,KANPUR NAGAR,,,Sitaram Shukla,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1774,false,Male,66,Guru Prasad Shukla,,Business ,House Wife,0,false,10th Pass,842809,0,842809,true,true,,,,,
Uttar Pradesh,2022,ORAI (SC),,JALAUN,,,Sitaram Verma,Swatantra Jantaraj Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2110,false,Male,79,Naune Shah,,Farming,No,0,false,Post Graduate,2365000,0,2365000,true,true,,,,,
Uttar Pradesh,2022,MATHURA,,MATHURA,,,Smt Lado Devi,Rashtriya mahan Gantantra Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=757,false,Female,38,Rajvir Singh,,House Wife,Agriculture,0,false,Illiterate,3370000,0,3370000,true,true,,,,,
Uttar Pradesh,2022,SHAHJAHANPUR,,SHAHJAHANPUR,,,Smt. Poonam,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=955,false,Female,33,Avnish Kumar,,Aasha Worker,Private Service,1,false,Graduate,578418,0,578418,true,true,,,,,
Uttar Pradesh,2022,KAIRANA,,SHAMLI,,,Smt. Sangeeta,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=618,false,Female,37,Tarashpal,,House Wife,Agriculture,0,false,5th Pass,1431000,0,1431000,true,false,,,,,
Uttar Pradesh,2022,TUNDLA (SC),,FIROZABAD,,,Smt. Yogesh Diwakar,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1673,false,Female,50,Kali Charan,,House Wife,Motor Parts Business( Shop),0,false,8th Pass,7979832,600000,7379832,true,true,,,,,
Uttar Pradesh,2022,BHARTHANA (SC),,ETAWAH,,,Sneh Lata,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1852,false,Female,39,Sanjay Singh,,House Wife,Shop on Rent - Mobile Recharge Shop,0,false,Graduate,3184500,300000,2884500,false,false,,,,,
Uttar Pradesh,2022,SARENI,,RAE BARELI,,,Sohan Lal,India Praja Bandhu Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2361,false,Male,55,Late Hori Lal,,Agriculture,House Wife,0,false,8th Pass,1086500,0,1086500,true,true,,,,,
Uttar Pradesh,2022,SHIKARPUR,,BULANDSAHAR,,,Sohan Singh,Aazad Samaj Party (Kanshi Ram),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=529,false,Male,33,Lekhraj Singh,,Labour,House Wife,0,false,Literate,28000,0,28000,true,true,,,,,
Uttar Pradesh,2022,KANPUR CANTT.,,KANPUR NAGAR,,,Sohil Akhtar Ansari,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2234,false,Male,58,Moh. Sami,,MLA Salary ,Business ,1,false,10th Pass,26383379,0,26383379,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=2234&id2=2785,26383379,21244761,5138618,
Uttar Pradesh,2022,BITHOOR,,KANPUR NAGAR,,,Som Nath Pal,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2166,false,Male,47,Banwari Lal,,Medicine Business,House wife,0,false,10th Pass,215000,1801923,-1586923,true,true,,,,,
Uttar Pradesh,2022,HATHRAS (SC),,HATHRAS,,,Son Pal,Jan Adhikar Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2041,false,Male,76,Dauji Ram,,Labour (Agriculture),House Wife,0,false,Literate,822500,0,822500,true,true,,,,,
Uttar Pradesh,2022,BULANDSHAHR,,BULANDSAHAR,,,Sonali Singh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=518,false,Female,35,Om Prakash,,Advocacy,Nil,0,false,Post Graduate,1552820,0,1552820,true,true,,,,,
Uttar Pradesh,2022,BILGRAM-MALLANWAN,,HARDOI,,,Sonika Verma,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2532,false,Female,36,Brijesh Kumar Verma,,Housewife &amp; Agriculture,Agriculture &amp; Business,0,false,Graduate,47917793,4767495,43150298,true,true,,,,,
Uttar Pradesh,2022,CHHATA,,MATHURA,,,Sonpal,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=332,false,Male,45,Thakuriya,,Advocacy,"Zilla Panchayat Member, Politician",2,false,Post Graduate,13502941,7370075,6132866,true,true,,,,,
Uttar Pradesh,2022,AMRITPUR,,FARRUKHABAD,,,Sonpal Singh,Bharatiya Subhash Sena,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1646,false,Male,36,Ranveer Singh,,Agriculture,House Wife ,0,false,8th Pass,1070000,0,1070000,true,true,,,,,
Uttar Pradesh,2022,NAKUR,,SAHARANPUR,,,Sonu Kumar,Aazad Samaj Party (Kanshi Ram),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=925,false,Male,40,Satyapal,,Medical Store,"House Rent, Shop Rent",0,false,Graduate,16918235,3994188,12924047,true,true,,,,,
Uttar Pradesh,2022,HATHRAS (SC),,HATHRAS,,,Sonu Kumar,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2046,false,Male,30,Raj Kumar,,Agricultural Laborer,NA,0,false,12th Pass,1901000,0,1901000,true,true,,,,,
Uttar Pradesh,2022,NOIDA,,GAUTAM BUDDHA NAGAR,,,Sorabh Goel,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=54,false,Male,43,Rakesh Kumar Goel,,Business,Working,0,false,Graduate Professional,17076692,0,17076692,true,true,,,,,
Uttar Pradesh,2022,BAH,,AGRA,,,Styendra Baghel,Rashtriya Samaj Paksha,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=399,false,Male,31,Late Shri Fauran Singh,,Labour,NA,0,false,Illiterate,100000,0,100000,false,false,,,,,
Uttar Pradesh,2022,SIWALKHAS,,MEERUT,,,Subhash,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=74,false,Male,47,Rameshwar,,Agriculture &amp; Vegetable Shop,No,0,false,Illiterate,1075000,0,1075000,true,true,,,,,
Uttar Pradesh,2022,HATHRAS (SC),,HATHRAS,,,Subhash Chand,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2045,false,Male,39,Mathura Prasad,,Journalism (Co-Editor Know Your Rights Newspaper),15000/- per month,0,false,Post Graduate,2662000,0,2662000,true,true,,,,,
Uttar Pradesh,2022,AMANPUR,,KASGANJ,,,Subhash Chandra,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1798,false,Male,46,Sevaram,,Business/Agriculture ,House Wife,7,true,12th Pass,8446858,0,8446858,true,true,,,,,
Uttar Pradesh,2022,ALIGANJ,,ETAH,,,Subhash Chandra,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1993,false,Male,57,Shri Gendalal,,Agriculture and Business,House wife,0,false,8th Pass,96190000,335207,95854793,true,true,,,,,
